photo,article_code,title,section,observable,sources,sig_sim,violation_scene,full_excerpt,LABEL
영세제조업,제301조,전기 기계ㆍ기구 등의 충전부 방호,편2 안전기준 > 장3 전기로 인한 위험 방지 > 절1 전기 기계ㆍ기구 등으로 인한 위험 방지,yes,DEPL7,,"분전반이나 제어반 문이 열린 채 고정되지 않아 내부 단자와 충전부가 그대로 보이고, 앞면에 절연덮개나 방호망도 없다. 맨홀이나 지하실 같은 좁은 공간에서는 노출된 전기 설비 옆에 울타리나 절연 칸막이 없이 작업 공간이 바로 붙어 있다.","① 사업주는 근로자가 작업이나 통행 등으로 인하여 전기기계, 기구 [전동기ㆍ변압기ㆍ접속기ㆍ개폐기ㆍ분전반(分電盤)ㆍ배전반(配電盤) 등 전기를 통하는 기계ㆍ기구, 그 밖의 설비 중 배선 및 이동전선 외의 것을 말한다. 이하 같다)] 또는 전로 등의 충전부분(전열기의 발열체 부분, 저항접속기의 전극 부분 등 전기기계ㆍ기구의 사용 목적에 따라 노출이 불가피한 충전부분은 제외한다. 이하 같다)에 접촉(충전부분과 연결된 도전체와의 접촉을 포함한다. 이하 이 장에서 같다)하거나 접근함으로써 감전 위험이 있는 ",n
영세제조업,제531조,압력조절기,편3 보건기준 > 장5 이상기압에 의한 건강장해의 예방 > 절2 설비 등,partial,DEPL8,,"잠수작업자가 호흡용 기체통의 기체를 공급받고 있지만, 사진만으로는 압력조절기가 2단 이상의 감압방식인지 분명히 확인되지 않는다. 기체통과 호흡장치 연결부는 보이더라도 법에서 요구한 압력조절기 사양 충족 여부는 확정하기 어렵다.",사업주는 기체압력이 제곱센티미터당 10킬로그램 이상인 호흡용 기체통의 기체를 잠수작업자에게 보내는 경우에 2단 이상의 감압방식에 의한 압력조절기를 잠수작업자에게 사용하도록 하여야 한다. <개정 2017.12.28>,n
영세제조업,제542조,화상 등의 방지,편3 보건기준 > 장5 이상기압에 의한 건강장해의 예방 > 절3 작업방법 등,partial,DEPL10,,"가압된 작업 공간 안에서 작업자가 용접 불꽃을 튀기거나 라이터 같은 화기를 지닌 채 들어가 있다. 천장이나 벽에는 보호망 없는 전구가 노출돼 있고, 주변에는 불이 붙을 수 있는 물질 가까이에 열원이 놓여 있다.","① 사업주는 고압작업을 하는 경우에 대기압을 초과하는 기압에서의 가연성물질의 연소위험성에 대하여 근로자에게 알리고, 고압작업자의 화상이나 그 밖의 위험을 방지하기 위하여 다음 각 호의 조치를 하여야 한다.   1. 전등은 보호망이 부착되어 있거나, 전구가 파손되어 가연성물질에 떨어져 불이 날 우려가 없는 것을 사용할 것   2. 전류가 흐르는 차단기는 불꽃이 발생하지 않는 것을 사용할 것   3. 난방을 할 때는 고온으로 인하여 가연성물질의 점화원이 될 우려가 없는 것을 사용할 것 ② 사업주는 고",n
음식점주방,제295조,가스집합용접장치의 관리 등,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절6 아세틸렌 용접장치 및 가스집합 용접장치 > 관2 가스집합 용접장치,partial,SIG1/DEPL6,0.582,"가스용기와 배관이 모여 있는 가스집합장치 주변에 안내 게시물이나 출입금지 표시가 보이지 않고, 가까운 곳에서 흡연이나 화기 사용이 이루어지는 모습이다. 작업자는 보안경이나 안전장갑 없이 용접·용단 작업을 하고, 주변에는 소화설비도 보이지 않는다.",사업주는 가스집합용접장치를 사용하여 금속의 용접ㆍ용단 및 가열작업을 하는 경우에는 다음 각 호의 사항을 준수하여야 한다. <개정 2024.6.28>   1. 사용하는 가스의 명칭 및 최대가스저장량을 가스장치실의 보기 쉬운 장소에 게시할 것   2. 가스용기를 교환하는 경우에는 관리감독자가 참여한 가운데 할 것   3. 밸브ㆍ콕 등의 조작 및 점검요령을 가스장치실의 보기 쉬운 장소에 게시할 것   4. 가스장치실에는 관계근로자가 아닌 사람의 출입을 금지할 것   5. 가스집합장치로부터 5미터 이내의,n
음식점주방,제247조,고열물 취급설비의 구조,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절3 용융고열물 등에 의한 위험예방,partial,SIG2,0.558,"작업장 한가운데 화로 같은 고열 설비가 설치되어 있는데, 바로 옆에 목재나 포장재 같은 가연물이 쌓여 있고 설비 주위에 별도의 차폐나 격리 구조가 보이지 않는다. 고열원이 주변 자재와 너무 가깝게 놓여 있어 화재 예방 구조가 충분하지 않아 보인다.",사업주는 화로 등 다량의 고열물을 취급하는 설비에 대하여 화재를 예방하기 위한 구조로 하여야 한다.,n
음식점주방,제245조,화기사용 장소의 화재 방지,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절2 화기 등의 관리,partial,SIG3,0.553,"사진에는 흡연장소나 난로가 있는 구역이 보이지만 주변에 소화기 등 화재예방 설비가 보이지 않는다. 화기 사용 자리 주변에는 재나 꽁초, 잔불 같은 흔적이 남아 있어 뒤처리가 끝나지 않은 상태로 보인다.",① 사업주는 흡연장소 및 난로 등 화기를 사용하는 장소에 화재예방에 필요한 설비를 하여야 한다. ② 화기를 사용한 사람은 불티가 남지 않도록 뒤처리를 확실하게 하여야 한다.,y
음식점주방,제234조,가스등의 용기,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절1 위험물 등의 취급 등,partial,SIG4,0.545,"용접 작업장 한쪽에 가스용기가 체인 고정 없이 비스듬히 기대어 있고, 일부는 바닥에 눕혀져 있다. 운반 중인 용기에는 보호캡이 없고, 용접불꽃이나 인화성 액체 보관물 바로 옆에 여러 용기가 구분표시 없이 섞여 놓여 있다.",사업주는 금속의 용접ㆍ용단 또는 가열에 사용되는 가스등의 용기를 취급하는 경우에 다음 각 호의 사항을 준수하여야 한다.   1. 다음 각 목의 어느 하나에 해당하는 장소에서 사용하거나 해당 장소에 설치ㆍ저장 또는 방치하지 않도록 할 것     가. 통풍이나 환기가 불충분한 장소     나. 화기를 사용하는 장소 및 그 부근     다. 위험물 또는 제236조에 따른 인화성 액체를 취급하는 장소 및 그 부근   2. 용기의 온도를 섭씨 40도 이하로 유지할 것   3. 전도의 위험이 없도록 할 것 ,n
음식점주방,제232조,폭발 또는 화재 등의 예방,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절1 위험물 등의 취급 등,partial,SIG5/DEPL2,0.543,"인화성 위험물 용기와 배관, 공정설비가 있는 작업구역인데 벽면이나 천장에 환풍기, 배풍기, 배기 덕트 같은 환기장치가 보이지 않는다. 가스가 새거나 쌓일 수 있는 설비 주변에도 가스 검지기나 경보등, 경보장치가 설치되지 않은 모습이다.","① 사업주는 인화성 액체의 증기, 인화성 가스 또는 인화성 고체가 존재하여 폭발이나 화재가 발생할 우려가 있는 장소에서 해당 증기ㆍ가스 또는 분진에 의한 폭발 또는 화재를 예방하기 위해 환풍기, 배풍기(排風機) 등 환기장치를 적절하게 설치해야 한다. ② 사업주는 제1항에 따른 증기나 가스에 의한 폭발이나 화재를 미리 감지하기 위하여 가스 검지 및 경보 성능을 갖춘 가스 검지 및 경보 장치를 설치해야 한다. 다만, 한국산업표준에 따른 0종 또는 1종 폭발위험장소에 해당하는 경우로서 제311조에 따라",y
음식점주방,제243조,소화설비,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절2 화기 등의 관리,partial,SIG6,0.542,인화성 유류나 화학설비가 있는 작업장 사진인데 주변에 소화기나 다른 소화설비가 전혀 보이지 않는다. 화재 위험이 큰 설비와 자재는 보이지만 이를 대비한 소화설비 배치가 확인되지 않는다.,"① 사업주는 건축물, 별표 7의 화학설비 또는 제5절의 위험물 건조설비가 있는 장소, 그 밖에 위험물이 아닌 인화성 유류 등 폭발이나 화재의 원인이 될 우려가 있는 물질을 취급하는 장소(이하 이 조에서 ""건축물등""이라 한다)에는 소화설비를 설치하여야 한다. ② 제1항의 소화설비는 건축물등의 규모ㆍ넓이 및 취급하는 물질의 종류 등에 따라 예상되는 폭발이나 화재를 예방하기에 적합하여야 한다.",m
음식점주방,제291조,가스집합장치의 위험 방지,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절6 아세틸렌 용접장치 및 가스집합 용접장치 > 관2 가스집합 용접장치,partial,SIG7,0.539,"가스집합장치와 여러 가스용기가 용접기나 가열 설비 가까이에 붙어 있고, 별도의 가스장치실 없이 작업장 한쪽에 그대로 놓여 있다. 용기 교환이 이루어지는 자리 주변에는 고무판 같은 충격방지 보호재가 보이지 않아 용기나 부속설비가 서로 부딪힐 수 있게 보인다.","① 사업주는 가스집합장치에 대해서는 화기를 사용하는 설비로부터 5미터 이상 떨어진 장소에 설치하여야 한다. ② 사업주는 제1항의 가스집합장치를 설치하는 경우에는 전용의 방(이하 ""가스장치실""이라 한다)에 설치하여야 한다. 다만, 이동하면서 사용하는 가스집합장치의 경우에는 그러하지 아니하다. ③ 사업주는 가스장치실에서 가스집합장치의 가스용기를 교환하는 작업을 할 때 가스장치실의 부속설비 또는 다른 가스용기에 충격을 줄 우려가 있는 경우에는 고무판 등을 설치하는 등 충격방지 조치를 하여야 한다.",n
음식점주방,제542조,화상 등의 방지,편3 보건기준 > 장5 이상기압에 의한 건강장해의 예방 > 절3 작업방법 등,partial,SIG8/DEPL7,0.538,"가압된 작업 공간 안에서 작업자가 용접 불꽃을 튀기거나 라이터 같은 화기를 지닌 채 들어가 있다. 천장이나 벽에는 보호망 없는 전구가 노출돼 있고, 주변에는 불이 붙을 수 있는 물질 가까이에 열원이 놓여 있다.","① 사업주는 고압작업을 하는 경우에 대기압을 초과하는 기압에서의 가연성물질의 연소위험성에 대하여 근로자에게 알리고, 고압작업자의 화상이나 그 밖의 위험을 방지하기 위하여 다음 각 호의 조치를 하여야 한다.   1. 전등은 보호망이 부착되어 있거나, 전구가 파손되어 가연성물질에 떨어져 불이 날 우려가 없는 것을 사용할 것   2. 전류가 흐르는 차단기는 불꽃이 발생하지 않는 것을 사용할 것   3. 난방을 할 때는 고온으로 인하여 가연성물질의 점화원이 될 우려가 없는 것을 사용할 것 ② 사업주는 고",n
음식점주방,제290조,아세틸렌 용접장치의 관리 등,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절6 아세틸렌 용접장치 및 가스집합 용접장치 > 관1 아세틸렌 용접장치,partial,SIG9,0.531,"아세틸렌 발생기나 발생기실 주변에 출입금지·금연·화기엄금 표시가 보이지 않고, 설치장소에도 소화기가 없다. 산소와 아세틸렌 도관은 구분 표시 없이 뒤섞여 있으며, 이동식 발생기는 열원이나 밀폐된 공간, 진동이 큰 설비 옆에 놓여 있다.","사업주는 아세틸렌 용접장치를 사용하여 금속의 용접ㆍ용단(溶斷) 또는 가열작업을 하는 경우에 다음 각 호의 사항을 준수하여야 한다. <개정 2024.6.28>   1. 발생기(이동식 아세틸렌 용접장치의 발생기는 제외한다)의 종류, 형식, 제작업체명, 매 시 평균 가스발생량 및 1회 카바이드 공급량을 발생기실 내의 보기 쉬운 장소에 게시할 것   2. 발생기실에는 관계 근로자가 아닌 사람이 출입하는 것을 금지할 것   3. 발생기에서 5미터 이내 또는 발생기실에서 3미터 이내의 장소에서는 흡연, 화기",n
음식점주방,제231조,인화성 액체 등을 수시로 취급하는 장소,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절1 위험물 등의 취급 등,partial,SIG10/DEPL8,0.527,"밀폐된 도장·세척 공간 안에서 스프레이 건으로 인화성 액체를 분사하고 있는데, 내부 벽면에는 일반 스위치와 콘센트가 그대로 노출되어 있고 일반 조명과 가열성 전기기기가 함께 보인다. 환기설비가 보이지 않거나 매우 미흡해 보이는 상태에서 전기기기가 같은 공간 안에서 사용되고 있다.","① 사업주는 인화성 액체, 인화성 가스 등을 수시로 취급하는 장소에서는 환기가 충분하지 않은 상태에서 전기기계ㆍ기구를 작동시켜서는 아니 된다. ② 사업주는 수시로 밀폐된 공간에서 스프레이 건을 사용하여 인화성 액체로 세척ㆍ도장 등의 작업을 하는 경우에는 다음 각 호의 조치를 하고 전기기계ㆍ기구를 작동시켜야 한다.   1. 인화성 액체, 인화성 가스 등으로 폭발위험 분위기가 조성되지 않도록 해당 물질의 공기 중 농도가 인화하한계값의 25퍼센트를 넘지 않도록 충분히 환기를 유지할 것   2. 조명 등",n
음식점주방,제292조,가스장치실의 구조 등,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절6 아세틸렌 용접장치 및 가스집합 용접장치 > 관2 가스집합 용접장치,partial,SIG11,0.526,가스장치실이 창이나 환기구 없이 답답하게 막혀 있어 누출가스가 빠져나가기 어려워 보인다. 지붕·천장이나 벽 일부가 가연성으로 보이는 마감재로 되어 있어 가스장치실 구조 기준에 맞지 않는 모습이다.,사업주는 가스장치실을 설치하는 경우에 다음 각 호의 구조로 설치하여야 한다.   1. 가스가 누출된 경우에는 그 가스가 정체되지 않도록 할 것   2. 지붕과 천장에는 가벼운 불연성 재료를 사용할 것   3. 벽에는 불연성 재료를 사용할 것,n
음식점주방,제19조,경보용 설비 등,편1 총칙 > 장2 작업장,partial,SIG12,0.512,넓은 실내 작업장이나 많은 작업자가 있는 옥내 공간인데도 벽면이나 천장 어디에도 사이렌이나 경보기 같은 비상 알림 장치가 보이지 않는다. 비상 시 작업자에게 신속히 알릴 수 있는 설비가 설치되지 않은 모습이다.,사업주는 연면적이 400제곱미터 이상이거나 상시 50명 이상의 근로자가 작업하는 옥내작업장에는 비상시에 근로자에게 신속하게 알리기 위한 경보용 설비 또는 기구를 설치하여야 한다.,n
음식점주방,제242조,화기사용 금지,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절2 화기 등의 관리,partial,SIG13,0.511,드럼통과 용제 용기가 놓인 위험물 취급 구역에서 작업자가 토치나 용접기를 사용하며 불꽃을 발생시키고 있다. 또는 가스설비와 위험물 표지 옆에서 담배를 피우거나 라이터를 사용하는 모습이 보인다.,사업주는 화재 또는 폭발의 위험이 있는 장소에서 다음 각 호의 화재 위험이 있는 물질을 취급하는 경우에는 화기의 사용을 금지해야 한다.   1. 제236조제1항에 따른 물질   2. 별표 1 제1호ㆍ제2호 및 제5호에 따른 위험물질,n
음식점주방,제239조,위험물 등이 있는 장소에서 화기 등의 사용 금지,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절2 화기 등의 관리,partial,SIG14,0.511,"드럼통과 저장탱크, 배관이 모여 있는 위험물 취급 장소로 보이는 곳에서 작업자가 용접이나 절단 작업을 하며 불꽃을 튀기고 있다. 위험물 설비 바로 옆이나 그 상부에서 그라인더 스파크나 토치 화염이 보이는 장면이다.",사업주는 위험물이 있어 폭발이나 화재가 발생할 우려가 있는 장소 또는 그 상부에서 불꽃이나 아크를 발생하거나 고온으로 될 우려가 있는 화기ㆍ기계ㆍ기구 및 공구 등을 사용해서는 아니 된다.,n
음식점주방,제225조,위험물질 등의 제조 등 작업 시의 조치,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절1 위험물 등의 취급 등,partial,SIG15,0.511,"화학용기와 배관이 있는 작업장 한쪽에 불꽃이나 히터 같은 열원이 바로 붙어 있고, 바닥에는 액체가 새어 번진 흔적이 보인다. 위험물 설비 주변에 가스용기나 산화성 물질 용기가 별도 격리 없이 함께 놓여 있어 폭발·화재·누출 위험이 드러난다.","사업주는 별표 1의 위험물질(이하 ""위험물""이라 한다)을 제조하거나 취급하는 경우에 폭발ㆍ화재 및 누출을 방지하기 위한 적절한 방호조치를 하지 아니하고 다음 각 호의 행위를 해서는 아니 된다.   1. 폭발성 물질, 유기과산화물을 화기나 그 밖에 점화원이 될 우려가 있는 것에 접근시키거나 가열하거나 마찰시키거나 충격을 가하는 행위   2. 물반응성 물질, 인화성 고체를 각각 그 특성에 따라 화기나 그 밖에 점화원이 될 우려가 있는 것에 접근시키거나 발화를 촉진하는 물질 또는 물에 접촉시키거나 가열",n
음식점주방,제233조,가스용접 등의 작업,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절1 위험물 등의 취급 등,partial,DEPL1,,"가스용접 작업장 사진에서 산소호스와 연료가스호스가 낡고 갈라져 있으며, 토치와 호스 연결부가 밴드 없이 임시로 끼워져 있다. 공급구 밸브에는 사용자 표시가 없고, 여러 호스가 같은 색으로 뒤엉켜 있어 어느 가스 배관인지 구분되지 않는다.","사업주는 인화성 가스, 불활성 가스 및 산소(이하 ""가스등""이라 한다)를 사용하여 금속의 용접ㆍ용단 또는 가열작업을 하는 경우에는 가스등의 누출 또는 방출로 인한 폭발ㆍ화재 또는 화상을 예방하기 위해 다음 각 호의 사항을 준수해야 한다. <개정 2021.5.28>   1. 가스등의 호스와 취관(吹管)은 손상ㆍ마모 등에 의하여 가스등이 누출할 우려가 없는 것을 사용할 것   2. 가스등의 취관 및 호스의 상호 접촉부분은 호스밴드, 호스클립 등 조임기구를 사용하여 가스등이 누출되지 않도록 할 것   ",n
음식점주방,제296조,지하작업장 등,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절7 폭발ㆍ화재 및 위험물 누출에 의한 위험방지,partial,DEPL3,,"지하 굴착 공간이나 가스도관 옆 굴착부에서 작업자들이 그대로 작업을 계속하고 있고, 근처에는 용접 불꽃이나 점화원이 될 장비가 보인다. 밀폐된 공간인데도 통풍·환기 조치는 보이지 않아 가스 위험 장소에서 작업을 멈추지 않은 현장처럼 보인다.",사업주는 인화성 가스가 발생할 우려가 있는 지하작업장에서 작업하는 경우(제350조에 따른 터널 등의 건설작업의 경우는 제외한다) 또는 가스도관에서 가스가 발산될 위험이 있는 장소에서 굴착작업(해당 작업이 이루어지는 장소 및 그와 근접한 장소에서 이루어지는 지반의 굴삭 또는 이에 수반한 토사등의 운반 등의 작업을 말한다)을 하는 경우에는 폭발이나 화재를 방지하기 위해 다음 각 호의 조치를 해야 한다. <개정 2023.11.14>   1. 가스의 농도를 측정하는 사람을 지명하고 다음 각 목의 경우에 ,n
음식점주방,제634조,가스배관공사 등에 관한 조치,편3 보건기준 > 장10 밀폐공간 작업으로 인한 건강장해의 예방 > 절3 유해가스 발생장소 등에 대한 조치기준,partial,DEPL4,,"맨홀이나 지하실 같은 좁고 환기 나쁜 공간 안에서 작업자가 가스배관을 분리하거나 연결하고 있는데, 주변에 환기설비가 보이지 않고 작업자도 공기호흡기나 송기마스크를 착용하지 않은 모습이다. 배관 작업이 밀폐공간 내부에서 그대로 진행되는 장면이 보인다.",① 사업주는 근로자가 지하실이나 맨홀의 내부 또는 그 밖에 통풍이 불충분한 장소에서 가스를 공급하는 배관을 해체하거나 부착하는 작업을 하는 경우에 다음 각 호의 조치를 하여야 한다.   1. 배관을 해체하거나 부착하는 작업장소에 해당 가스가 들어오지 않도록 차단할 것   2. 해당 작업을 하는 장소는 적정공기 상태가 유지되도록 환기를 하거나 근로자에게 공기호흡기 또는 송기마스크를 지급하여 착용하도록 할 것 ② 근로자는 제1항제2호에 따라 지급된 보호구를 사업주의 지시에 따라 착용하여야 한다.,n
음식점주방,제355조,가스제거 등의 조치,편2 안전기준 > 장4 건설작업 등에 의한 위험 예방 > 절2 굴착작업 등의 위험 방지 > 관3 터널작업,partial,DEPL5,,터널 막장 앞에서 굴착이 진행 중인데 가스 제거를 위한 보링이나 관련 방지 설비가 보이지 않는다. 인화성 가스 분출 위험이 있는 굴착 구간처럼 보이지만 이를 막기 위한 조치가 식별되지 않는다.,사업주는 터널 등의 굴착작업을 할 때에 인화성 가스가 분출할 위험이 있는 경우에는 그 인화성 가스에 의한 폭발이나 화재를 예방하기 위하여 보링(boring)에 의한 가스 제거 및 그 밖에 인화성 가스의 분출을 방지하는 등 필요한 조치를 하여야 한다.,n
음식점주방,제269조,화염방지기의 설치 등,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절4 화학설비ㆍ압력용기 등,partial,DEPL9,,"인화성 물질을 다루는 것으로 보이는 저장탱크나 화학설비 상부에 통기관이 대기로 그대로 열려 있고, 끝단에 화염방지기나 화염방지 기능 통기밸브가 보이지 않는다. 상단 배출구가 맨관으로 노출되어 외부 화염 유입을 막는 장치가 없는 모습이다.","① 사업주는 인화성 액체 및 인화성 가스를 저장ㆍ취급하는 화학설비에서 증기나 가스를 대기로 방출하는 경우에는 외부로부터의 화염을 방지하기 위하여 화염방지기를 그 설비 상단에 설치해야 한다. 다만, 대기로 연결된 통기관에 화염방지 기능이 있는 통기밸브가 설치되어 있거나, 인화점이 섭씨 38도 이상 60도 이하인 인화성 액체를 저장ㆍ취급할 때에 화염방지 기능을 가지는 인화방지망을 설치한 경우에는 그렇지 않다. ② 사업주는 제1항의 화염방지기를 설치하는 경우에는 한국산업표준에서 정하는 화염방지장치 기준",n
음식점주방,제278조,개조ㆍ수리 등,편2 안전기준 > 장2 폭발ㆍ화재 및 위험물누출에 의한 위험방지 > 절4 화학설비ㆍ압력용기 등,partial,DEPL10,,"개방된 화학설비나 탱크 내부에서 작업자가 작업하고 있는데, 주변 배관이나 설비 이음부에서 액체가 새거나 증기가 퍼지고 있다. 설비를 분해한 채 누출 방지 조치가 보이지 않아 작업장 주변에 위험물이나 수증기가 그대로 나오고 있는 모습이다.",사업주는 화학설비와 그 부속설비의 개조ㆍ수리 및 청소 등을 위하여 해당 설비를 분해하거나 해당 설비의 내부에서 작업을 하는 경우에는 다음 각 호의 사항을 준수하여야 한다.   1. 작업책임자를 정하여 해당 작업을 지휘하도록 할 것   2. 작업장소에 위험물 등이 누출되거나 고온의 수증기가 새어나오지 않도록 할 것   3. 작업장 및 그 주변의 인화성 액체의 증기나 인화성 가스의 농도를 수시로 측정할 것,n
프레스,제103조,프레스 등의 위험 방지,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절3 프레스 및 전단기,yes,SIG1/DEPL2,0.688,"프레스 전면 작업부가 그대로 열려 있어 슬라이드나 금형 접점이 노출되고, 작업자가 손으로 소재를 넣을 수 있게 보인다. 전단기 칼날 주변에도 덮개나 방호장치가 없고, 바닥에는 발 스위치가 남아 있어 방호장치 없이 기계를 작동할 수 있는 모습이다.","① 사업주는 프레스 또는 전단기(剪斷機)(이하 ""프레스등""이라 한다)를 사용하여 작업하는 근로자의 신체 일부가 위험한계에 들어가지 않도록 해당 부위에 덮개를 설치하는 등 필요한 방호 조치를 하여야 한다. 다만, 슬라이드 또는 칼날에 의한 위험을 방지하는 구조로 되어 있는 프레스등에 대해서는 그러하지 아니하다. ② 사업주는 작업의 성질상 제1항에 따른 조치가 곤란한 경우에 프레스등의 종류, 압력능력, 분당 행정의 수, 행정의 길이 및 작업방법에 상응하는 성능(양수조작식 안전장치 및 감응형 안전장치의",y
프레스,제104조,금형조정작업의 위험 방지,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절3 프레스 및 전단기,partial,SIG2/DEPL1,0.631,"프레스 금형을 맞추거나 떼어내는 작업자가 슬라이드 아래 금형 사이로 손이나 상체를 넣고 있는데, 슬라이드를 받쳐 고정하는 안전블록은 보이지 않는다. 작업부는 열려 있고 내부에서 직접 조정 중이지만 돌발 하강을 막는 조치가 식별되지 않는다.",사업주는 프레스등의 금형을 부착ㆍ해체 또는 조정하는 작업을 할 때에 해당 작업에 종사하는 근로자의 신체가 위험한계 내에 있는 경우 슬라이드가 갑자기 작동함으로써 근로자에게 발생할 우려가 있는 위험을 방지하기 위하여 안전블록을 사용하는 등 필요한 조치를 하여야 한다.,n
프레스,제121조,사출성형기 등의 방호장치,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절8 사출성형기 등,yes,SIG3/DEPL3,0.611,"사출성형기나 형단조기의 금형 접근부가 그대로 열려 있어 작업자가 손을 쉽게 넣을 수 있고, 앞쪽에 게이트가드나 양수조작식 방호장치가 보이지 않는다. 기계 측면이나 상부의 히터, 전기 부위도 덮개 없이 드러나 있어 뜨거운 표면과 충전부가 그대로 노출된 모습이다.","① 사업주는 사출성형기(射出成形機)ㆍ주형조형기(鑄型造形機) 및 형단조기(프레스등은 제외한다) 등에 근로자의 신체 일부가 말려들어갈 우려가 있는 경우 게이트가드(gate guard) 또는 양수조작식 등에 의한 방호장치, 그 밖에 필요한 방호 조치를 하여야 한다. ② 제1항의 게이트가드는 닫지 아니하면 기계가 작동되지 아니하는 연동구조(連動構造)여야 한다. ③ 사업주는 제1항에 따른 기계의 히터 등의 가열 부위 또는 감전 우려가 있는 부위에는 방호덮개를 설치하는 등 필요한 안전 조치를 하여야 한다.",n
프레스,제88조,기계의 동력차단장치,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절1 기계 등의 일반기준,partial,SIG4/DEPL5,0.59,"절단기나 프레스 같은 가공기계 앞에 작업자가 서 있지만, 기계 본체나 작업 위치 주변에 전원을 끊거나 동력을 차단할 수 있는 스위치·클러치가 보이지 않는다. 조작장치는 기계에서 떨어져 있거나 제어 부위가 손상된 모습으로 보여, 작업 위치에서 즉시 차단하기 어려워 보인다.","① 사업주는 동력으로 작동되는 기계에 스위치ㆍ클러치(clutch) 및 벨트이동장치 등 동력차단장치를 설치하여야 한다. 다만, 연속하여 하나의 집단을 이루는 기계로서 공통의 동력차단장치가 있거나 공정 도중에 인력(人力)에 의한 원재료의 공급과 인출(引出) 등이 필요 없는 경우에는 그러하지 아니하다. ② 사업주는 제1항에 따라 동력차단장치를 설치할 때에는 제1항에 따른 기계 중 절단ㆍ인발(引拔)ㆍ압축ㆍ꼬임ㆍ타발(打拔) 또는 굽힘 등의 가공을 하는 기계에 설치하되, 근로자가 작업위치를 이동하지 아니하고",n
프레스,제12조,동력으로 작동되는 문의 설치 조건,편1 총칙 > 장2 작업장,partial,SIG5,0.57,"공장 출입구의 전동문이 큰 개구부를 차지하고 있는데, 문 주변 어디에도 눈에 띄는 비상정지 버튼이 보이지 않는다. 근로자가 지나는 문이 전동식으로만 보이고 수동 개방장치나 별도 통행문도 확인되지 않는다.","사업주는 동력으로 작동되는 문을 설치하는 경우 다음 각 호의 기준에 맞는 구조로 설치하여야 한다. <개정 2014.9.30>   1. 동력으로 작동되는 문에 근로자가 끼일 위험이 있는 2.5미터 높이까지는 위급하거나 위험한 사태가 발생한 경우에 문의 작동을 정지시킬 수 있도록 비상정지장치 설치 등 필요한 조치를 할 것. 다만, 위험구역에 사람이 없어야만 문이 작동되도록 안전장치가 설치되어 있거나 운전자가 특별히 지정되어 상시 조작하는 경우에는 그러하지 아니하다.   2. 동력으로 작동되는 문의 비",n
프레스,제192조,비상정지장치,편2 안전기준 > 장1 기계ㆍ기구 및 그 밖의 설비에 의한 위험예방 > 절11 컨베이어,yes,SIG6,0.563,"작업자가 바로 옆에서 사용하는 컨베이어가 길게 돌아가고 있는데, 측면이나 투입부 주변 어디에도 비상정지버튼이나 로프형 비상정지장치가 보이지 않는다. 신체가 말려들 수 있는 롤러와 벨트가 노출된 상태인데도 즉시 설비를 멈출 수단이 없는 모습이다.","사업주는 컨베이어등에 해당 근로자의 신체의 일부가 말려드는 등 근로자가 위험해질 우려가 있는 경우 및 비상시에는 즉시 컨베이어등의 운전을 정지시킬 수 있는 장치를 설치하여야 한다. 다만, 무동력상태로만 사용하여 근로자가 위험해질 우려가 없는 경우에는 그러하지 아니하다.",n
